country,price
Bangladesh,0.47288304
Bangladesh,1.179199437
Bangladesh,0.595616042
Bangladesh,1.215297379
Bangladesh,0.641340102
Bangladesh,4.111555588
Bangladesh,1.16716679
Bangladesh,0.700300074
Bangladesh,0.830252665
Bangladesh,1.395787089
Bangladesh,0.429565509
Bangladesh,1.877092981
Bangladesh,7.700894282
Bangladesh,2.827672119
Bangladesh,6.74429882
Bangladesh,0.92049752
Bangladesh,1.588309446
Bangladesh,0.613665013
Bangladesh,0.675031514
Bangladesh,1.046840316
Bangladesh,1.708635919
Bangladesh,5.584351619
Bangladesh,1.748343655
Bangladesh,1.678554301
Bangladesh,1.419852383
Bangladesh,1.516113562
Bangladesh,1.528146209
Bangladesh,3.191058068
Bangladesh,0.890415901
Bangladesh,1.131068848
Bangladesh,0.243059476
Bangladesh,0.244262741
Bangladesh,2.587019173
Bangladesh,2.743443588
Bangladesh,0.340523919
Bangladesh,1.107003553
Bangladesh,0.797764517
Bangladesh,0.784528605
Bangladesh,6.504849139
Bangladesh,1.104597024
Bangladesh,0.677438044
Bangladesh,2.926339827
Bangladesh,1.696603272
Bangladesh,0.950579138
Bangladesh,1.72427836
Bangladesh,1.784441597
Bangladesh,1.540178856
Bangladesh,0.276750888
Bangladesh,2.935965945
Bangladesh,1.359689147
Bangladesh,6.738282497
Bangladesh,9.626117852
Bangladesh,7.821220755
Bangladesh,8.422853121
Bangladesh,5.775670711
Bangladesh,0.914481196
Bangladesh,2.801200295
Bangladesh,2.671247704
Bangladesh,3.308978012
Bangladesh,1.600342093
Bangladesh,0.406101847
Bangladesh,0.174473386
Bangladesh,0.210571328
Bangladesh,0.752040457
Bangladesh,2.972063887
Bangladesh,2.923933298
Bangladesh,2.96003124
Bangladesh,6.256976604
Bangladesh,5.715507475
Bangladesh,5.895997185
Bangladesh,3.429304485
Bangladesh,1.431885031
Bangladesh,2.91190065
Bangladesh,0.758056781
Bangladesh,1.901158276
Bangladesh,0.150408091
Bangladesh,0.709926192
Bangladesh,2.984096534
